"screenName","id","time","isRetweet","isPinned","isReplyTo","text","hashtags__hashtag","hashtags__indices__001","hashtags__indices__002","userMentions__screenName","userMentions__indices__001","userMentions__indices__002","urls__url","urls__indices__001","urls__indices__002","images__001","images__002","images__003","images__004","replyCount","retweetCount","favoriteCount","quote__screenName","quote__id","quote__text"
"MarsWxReport","976654711188271105","2018-03-22T03:00:03.000Z","False","False","False","Sol 1997 (March 19, 2018), Sunny, high -11C/12F, low -74C/-101F, pressure at 7.17 hPa, daylight 05:32-17:23","","","","","","","","","","","","","","0","11","23","","",""
"MarsWxReport","975929933770915840","2018-03-20T03:00:02.000Z","False","False","False","Sol 1994 (March 16, 2018), Sunny, high -6C/21F, low -75C/-103F, pressure at 7.18 hPa, daylight 05:33-17:23","","","","","","","","","","","","","","1","17","27","","",""
"MarsWxReport","974842775077257217","2018-03-17T03:00:03.000Z","False","False","False","Sol 1991 (March 13, 2018), Sunny, high -8C/17F, low -74C/-101F, pressure at 7.21 hPa, daylight 05:34-17:24","","","","","","","","","","","","","","0","7","18","","",""
"MarsWxReport","974117996875612161","2018-03-15T03:00:03.000Z","False","False","False","Sol 1990 (March 12, 2018), Sunny, high -6C/21F, low -74C/-101F, pressure at 7.20 hPa, daylight 05:34-17:24","","","","","","","","","","","","","","0","13","27","","",""
"MarsWxReport","973776993115361280","2018-03-14T04:25:01.000Z","False","False","False","We see further because we stand on the shoulders of giants like #StephenHawking. Ad astra per aspera professor, semper exploro","StephenHawking","64","79","","","","explorohttp://www.bbc.com/news/uk-43396008","119","161","","","","","2","25","66","","",""
"MarsWxReport","973393222742560768","2018-03-13T03:00:03.000Z","False","False","False","Sol 1987 (March 09, 2018), Sunny, high -11C/12F, low -76C/-104F, pressure at 7.23 hPa, daylight 05:35-17:24","","","","","","","","","","","","","","2","16","25","","",""
"MarsWxReport","972306059737133056","2018-03-10T03:00:03.000Z","False","False","False","Sol 1985 (March 07, 2018), Sunny, high -6C/21F, low -77C/-106F, pressure at 7.23 hPa, daylight 05:35-17:24","","","","","","","","","","","","","","0","10","20","","",""
"MarsWxReport","971581285587177478","2018-03-08T03:00:04.000Z","False","False","False","Sol 1983 (March 05, 2018), Sunny, high -8C/17F, low -76C/-104F, pressure at 7.23 hPa, daylight 05:36-17:25","","","","","","","","","","","","","","2","13","27","","",""
"MarsWxReport","971218894206750722","2018-03-07T03:00:03.000Z","False","False","False","Sol 1982 (March 04, 2018), Sunny, high -7C/19F, low -77C/-106F, pressure at 7.24 hPa, daylight 05:36-17:25","","","","","","","","","","","","","","0","9","19","","",""
"MarsWxReport","970856508140507141","2018-03-06T03:00:03.000Z","False","False","False","Sol 1981 (March 03, 2018), Sunny, high -10C/14F, low -75C/-103F, pressure at 7.25 hPa, daylight 05:36-17:25","","","","","","","","","","","","","","1","12","19","","",""
"MarsWxReport","969769344749178880","2018-03-03T03:00:03.000Z","False","False","False","Sol 1978 (Feb 28, 2018), Sunny, high -14C/6F, low -78C/-108F, pressure at 7.27 hPa, daylight 05:37-17:25","","","","","","","","","","","","","","0","13","27","","",""
"MarsWxReport","969044569848500226","2018-03-01T03:00:04.000Z","False","False","False","Sol 1977 (Feb 27, 2018), Sunny, high -10C/14F, low -77C/-106F, pressure at 7.27 hPa, daylight 05:37-17:25","","","","","","","","","","","","","","0","4","15","","",""
"MarsWxReport","968682180825305088","2018-02-28T03:00:03.000Z","False","False","False","Sol 1976 (Feb 26, 2018), Sunny, high -10C/14F, low -77C/-106F, pressure at 7.28 hPa, daylight 05:37-17:25","","","","","","","","","","","","","","0","5","20","","",""
"MarsWxReport","968319790677942272","2018-02-27T03:00:03.000Z","False","False","False","Sol 1974 (Feb 24, 2018), Sunny, high -13C/8F, low -77C/-106F, pressure at 7.29 hPa, daylight 05:37-17:25","","","","","","","","","","","","","","1","8","20","","",""
"MarsWxReport","966870242688413696","2018-02-23T03:00:04.000Z","False","False","False","Sol 1970 (Feb 20, 2018), Sunny, high -16C/3F, low -77C/-106F, pressure at 7.32 hPa, daylight 05:38-17:26","","","","","","","","","","","","","","0","17","22","","",""
"MarsWxReport","966507854202011650","2018-02-22T03:00:03.000Z","False","False","False","Sol 1969 (Feb 19, 2018), Sunny, high -16C/3F, low -76C/-104F, pressure at 7.32 hPa, daylight 05:39-17:26","","","","","","","","","","","","","","1","8","24","","",""
"MarsWxReport","966145463425650694","2018-02-21T03:00:03.000Z","False","False","False","Sol 1967 (Feb 17, 2018), Sunny, high -15C/5F, low -76C/-104F, pressure at 7.34 hPa, daylight 05:39-17:26","","","","","","","","","","","","","","1","10","22","","",""
"MarsWxReport","964333525234278400","2018-02-16T03:00:03.000Z","False","False","False","Sol 1964 (Feb 14, 2018), Sunny, high -16C/3F, low -76C/-104F, pressure at 7.36 hPa, daylight 05:40-17:26","","","","","","","","","","","","","","1","12","22","","",""
"MarsWxReport","963971138803191809","2018-02-15T03:00:03.000Z","False","False","False","Sol 1963 (Feb 13, 2018), Sunny, high -14C/6F, low -77C/-106F, pressure at 7.37 hPa, daylight 05:40-17:27","","","","","","","","","","","","","","1","8","28","","",""
"MarsWxReport","963789944270573568","2018-02-14T15:00:03.000Z","False","False","False","Happy Valentines day from Mars. This 2km wide heart-shaped pit was created by a surface drop caused by expansion along a fault-line Credit: Malin Space Science Systems, MGS, JPL, NASA","","","","","","","","","","https://pbs.twimg.com/media/DV9NxlXWsAA01an.jpg","","","","0","29","65","","",""
"MarsWxReport","963608749314400256","2018-02-14T03:00:03.000Z","False","False","False","Sol 1962 (Feb 12, 2018), Sunny, high -14C/6F, low -78C/-108F, pressure at 7.38 hPa, daylight 05:40-17:27","","","","","","","","","","","","","","0","9","19","","",""
"MarsWxReport","963246362451238916","2018-02-13T03:00:03.000Z","False","False","False","Sol 1961 (Feb 11, 2018), Sunny, high -21C/-5F, low -77C/-106F, pressure at 7.42 hPa, daylight 05:40-17:27","","","","","","","","","","","","","","0","13","21","","",""
"MarsWxReport","962159198527254528","2018-02-10T03:00:03.000Z","False","False","False","Sol 1958 (Feb 07, 2018), Sunny, high -14C/6F, low -77C/-106F, pressure at 7.41 hPa, daylight 05:41-17:27","","","","","","","","","","","","","","0","6","20","","",""
"MarsWxReport","961434421013467136","2018-02-08T03:00:03.000Z","False","False","False","Sol 1955 (Feb 04, 2018), Sunny, high -21C/-5F, low -77C/-106F, pressure at 7.45 hPa, daylight 05:41-17:27","","","","","","","","","","","","","","0","9","22","","",""
"MarsWxReport","961049267996712961","2018-02-07T01:29:35.000Z","False","False","False","Your driver is 9 months away  @MarsCuriosity. Look for a red @Tesla with David Bowie on the stereo.  \nThank you for using @lyft \nhttp://www.spacex.com/sites/spacex/files/falconheavypresskit_v1.pdf …","","","","MarsCuriosity","30","44","http://www.spacex.com/sites/spacex/files/falconheavypresskit_v1.pdf","129","196","https://pbs.twimg.com/media/DVZUnXlW0AEmpJ4.jpg","","","","1","70","135","","",""
"","","","","","","","","","","Tesla","61","67","","","","","","","","","","","","",""
"","","","","","","","","","","lyft","122","127","","","","","","","","","","","","",""
"MarsWxReport","960709647807238149","2018-02-06T03:00:03.000Z","False","False","False","Sol 1954 (Feb 03, 2018), Sunny, high -17C/1F, low -77C/-106F, pressure at 7.45 hPa, daylight 05:42-17:27","","","","","","","","","","","","","","0","9","18","","",""
"MarsWxReport","960562212984229889","2018-02-05T17:14:12.000Z","False","False","False","Happy #NationalWeatherpersonsDay to all my meteorological friends back on Earth.  Take the day off, I’ve got this one. https://www.weather.gov/bmx/outreach_weatherpersonday …","NationalWeatherpersonsDay","6","32","","","","https://www.weather.gov/bmx/outreach_weatherpersonday","119","172","https://pbs.twimg.com/media/DVSZ3gTW0AIjkOJ.jpg","","","","1","23","56","","",""
"MarsWxReport","959622484348809217","2018-02-03T03:00:03.000Z","False","False","False","Sol 1951 (Jan 31, 2018), Sunny, high -23C/-9F, low -77C/-106F, pressure at 7.49 hPa, daylight 05:42-17:28","","","","","","","","","","","","","","0","14","26","","",""
"MarsWxReport","959410364650684418","2018-02-02T12:57:10.000Z","False","False","False","#GroundhogDay https://spaceplace.nasa.gov/seasons/en/ ","GroundhogDay","0","13","","","","https://spaceplace.nasa.gov/seasons/en/","14","53","https://pbs.twimg.com/media/DVCCe2zX4AAP3P0.jpg","","","","2","23","48","","",""
"MarsWxReport","958897705736179713","2018-02-01T03:00:03.000Z","False","False","False","Sol 1949 (Jan 29, 2018), Sunny, high -20C/-4F, low -78C/-108F, pressure at 7.51 hPa, daylight 05:42-17:28","","","","","","","","","","","","","","0","9","13","","",""
"MarsWxReport","958172933209362438","2018-01-30T03:00:03.000Z","False","False","False","Sol 1946 (Jan 26, 2018), Sunny, high -20C/-4F, low -79C/-110F, pressure at 7.53 hPa, daylight 05:43-17:28","","","","","","","","","","","","","","0","12","26","","",""
"MarsWxReport","957820710851883008","2018-01-29T03:40:27.000Z","False","False","False","observations by NASA's Mars Reconnaissance Orbiter (MRO) during the 2007 global dust storm suggest the storms play a role in atmospheric loss","","","","","","","losshttp://go.nasa.gov/2DPFCOf","137","167","","","","","0","5","15","","",""
"MarsWxReport","957085769541308416","2018-01-27T03:00:03.000Z","False","False","False","Sol 1945 (Jan 25, 2018), Sunny, high -22C/-7F, low -78C/-108F, pressure at 7.51 hPa, daylight 05:43-17:28","","","","","","","","","","","","","","0","10","19","","",""
"MarsWxReport","956593684564402176","2018-01-25T18:24:41.000Z","False","False","False","Happy 14th anniversary @MarsRovers Opportunity, here’s to another 7.4 more (Mars years).  That’s a lot of kilometers (45 to be exact) behind you.","","","","MarsRovers","23","34","","","","https://pbs.twimg.com/media/DUaArx-U0AA3icw.jpg","","","","0","19","44","","",""
"MarsWxReport","956360993591918592","2018-01-25T03:00:03.000Z","False","False","False","Sol 1942 (Jan 22, 2018), Sunny, high -27C/-16F, low -78C/-108F, pressure at 7.57 hPa, daylight 05:44-17:29","","","","","","","","","","","","","","1","6","19","","",""
"MarsWxReport","955636215541321728","2018-01-23T03:00:03.000Z","False","False","False","Sol 1941 (Jan 21, 2018), Sunny, high -20C/-4F, low -77C/-106F, pressure at 7.58 hPa, daylight 05:44-17:29","","","","","","","","","","","","","","2","13","28","","",""
"MarsWxReport","954549052951138305","2018-01-20T03:00:03.000Z","False","False","False","Sol 1937 (Jan 17, 2018), Sunny, high -22C/-7F, low -80C/-112F, pressure at 7.63 hPa, daylight 05:45-17:29","","","","","","","","","","","","","","2","9","27","","",""
"MarsWxReport","953824276095881216","2018-01-18T03:00:03.000Z","False","False","False","Sol 1935 (Jan 15, 2018), Sunny, high -21C/-5F, low -80C/-112F, pressure at 7.65 hPa, daylight 05:45-17:29","","","","","","","","","","","","","","0","16","22","","",""
"MarsWxReport","953099501677539328","2018-01-16T03:00:03.000Z","False","False","False","Sol 1934 (Jan 14, 2018), Sunny, high -21C/-5F, low -79C/-110F, pressure at 7.66 hPa, daylight 05:45-17:29","","","","","","","","","","","","","","1","8","17","","",""
"MarsWxReport","952012335048200192","2018-01-13T03:00:02.000Z","False","False","False","Sol 1930 (Jan 10, 2018), Sunny, high -24C/-11F, low -79C/-110F, pressure at 7.70 hPa, daylight 05:46-17:30","","","","","","","","","","","","","","0","12","31","","",""
"MarsWxReport","951287563268091906","2018-01-11T03:00:03.000Z","False","False","False","Sol 1929 (Jan 09, 2018), Sunny, high -26C/-14F, low -79C/-110F, pressure at 7.71 hPa, daylight 05:46-17:30","","","","","","","","","","","","","","1","9","23","","",""
"MarsWxReport","950562786177880064","2018-01-09T03:00:03.000Z","False","False","False","Sol 1927 (Jan 07, 2018), Sunny, high -24C/-11F, low -79C/-110F, pressure at 7.74 hPa, daylight 05:46-17:30","","","","","","","","","","","","","","0","11","25","","",""
"MarsWxReport","949475624007229441","2018-01-06T03:00:03.000Z","False","False","False","Sol 1924 (Jan 03, 2018), Sunny, high -21C/-5F, low -78C/-108F, pressure at 7.77 hPa, daylight 05:47-17:30","","","","","","","","","","","","","","2","14","28","","",""
"MarsWxReport","949113234170241025","2018-01-05T03:00:03.000Z","False","False","False","Sol 1895 (Dec 05, 2017), Sunny, high -29C/-20F, low -78C/-108F, pressure at 8.14 hPa, daylight 05:51-17:34","","","","","","","","","","","","","","1","13","25","","",""
"MarsWxReport","948932039302172678","2018-01-04T15:00:03.000Z","False","False","False","Sol 1922 (Jan 01, 2018), Sunny, high -24C/-11F, low -79C/-110F, pressure at 7.80 hPa, daylight 05:47-17:31","","","","","","","","","","","","","","0","17","34","","",""
"MarsWxReport","948375194783113217","2018-01-03T02:07:21.000Z","False","False","False","Tomorrow’s high temperatures in the upper midwestern US & central Canadian provinces won’t reach those last reported by @MarsCuriosity from near the equator of Mars. https://mars.nasa.gov/programmissions/science/goal2/ …","","","","MarsCuriosity","120","134","https://mars.nasa.gov/programmissions/science/goal2/","166","218","https://pbs.twimg.com/media/DSlMVt4V4AAPlF6.jpg","","","","4","82","115","","",""
"MarsWxReport","946938909338095617","2017-12-30T03:00:03.000Z","False","False","False","Sol 1917 (Dec 27, 2017), Sunny, high -19C/-2F, low -80C/-112F, pressure at 7.86 hPa, daylight 05:48-17:31","","","","","","","","","","","","","","1","13","28","","",""
"MarsWxReport","945066564063084544","2017-12-24T23:00:02.000Z","False","False","False","On Sojourner, on Spirit, on Opportunity, and Curiosity! On to Mars, where Christmas comes twice a year!  Credit:@perijove","","","","perijovepic","112","124","","","","https://pbs.twimg.com/media/DQ8rBtNUEAAQMZG.jpg","","","","1","19","54","","",""
"MarsWxReport","944402192835993600","2017-12-23T03:00:03.000Z","False","False","False","Sol 1910 (Dec 20, 2017), Sunny, high -23C/-9F, low -80C/-112F, pressure at 7.94 hPa, daylight 05:49-17:32","","","","","","","","","","","","","","3","15","19","","",""
"MarsWxReport","943677419633987584","2017-12-21T03:00:04.000Z","False","False","False","Sol 1909 (Dec 19, 2017), Sunny, high -27C/-16F, low -80C/-112F, pressure at 7.93 hPa, daylight 05:49-17:32","","","","","","","","","","","","","","0","17","23","","",""
"MarsWxReport","942952640459177984","2017-12-19T03:00:03.000Z","False","False","False","Sol 1906 (Dec 16, 2017), Sunny, high -23C/-9F, low -79C/-110F, pressure at 7.99 hPa, daylight 05:50-17:32","","","","","","","","","","","","","","0","7","10","","",""
"MarsWxReport","941865476958904326","2017-12-16T03:00:03.000Z","False","False","False","Sol 1904 (Dec 14, 2017), Sunny, high -27C/-16F, low -79C/-110F, pressure at 8.01 hPa, daylight 05:50-17:33","","","","","","","","","","","","","","0","17","20","","",""
"MarsWxReport","941140701881958401","2017-12-14T03:00:03.000Z","False","False","False","Sol 1901 (Dec 11, 2017), Sunny, high -28C/-18F, low -81C/-113F, pressure at 8.06 hPa, daylight 05:50-17:33","","","","","","","","","","","","","","0","9","16","","",""
"MarsWxReport","940415924829605893","2017-12-12T03:00:03.000Z","False","False","False","Sol 1899 (Dec 09, 2017), Sunny, high -23C/-9F, low -81C/-113F, pressure at 8.08 hPa, daylight 05:51-17:33","","","","","","","","","","","","","","2","10","13","","",""
"MarsWxReport","939328769462022151","2017-12-09T03:00:05.000Z","False","False","False","Sol 1896 (Dec 06, 2017), Sunny, high -23C/-9F, low -79C/-110F, pressure at 8.12 hPa, daylight 05:51-17:34","","","","","","","","","","","","","","0","13","24","","",""
"MarsWxReport","938603986462105602","2017-12-07T03:00:03.000Z","False","False","False","Sol 1894 (Dec 04, 2017), Sunny, high -28C/-18F, low -79C/-110F, pressure at 8.15 hPa, daylight 05:51-17:34","","","","","","","","","","","","","","0","10","15","","",""
"MarsWxReport","937879209879457793","2017-12-05T03:00:03.000Z","False","False","False","Sol 1892 (Dec 02, 2017), Sunny, high -29C/-20F, low -81C/-113F, pressure at 8.17 hPa, daylight 05:52-17:34","","","","","","","","","","","","","","0","11","17","","",""
"MarsWxReport","936792048283168768","2017-12-02T03:00:03.000Z","False","False","False","Sol 1889 (Nov 29, 2017), Sunny, high -28C/-18F, low -80C/-112F, pressure at 8.22 hPa, daylight 05:52-17:35","","","","","","","","","","","","","","2","12","16","","",""
"MarsWxReport","935704883872837632","2017-11-29T03:00:03.000Z","False","False","False","Sol 1887 (Nov 26, 2017), Sunny, high -26C/-14F, low -79C/-110F, pressure at 8.24 hPa, daylight 05:52-17:35","","","","","","","","","","","","","","0","13","12","","",""
"MarsWxReport","934816553454972929","2017-11-26T16:10:09.000Z","False","False","False","6 years ago today, @MarsCuriosity launched for Mars","","","","MarsCuriosity","19","33","Marshttps://www.youtube.com/watch?v=1QCNsKricls","47","94","","","","","2","8","19","","",""
"MarsWxReport","933168168192708608","2017-11-22T03:00:03.000Z","False","False","False","Sol 1880 (Nov 19, 2017), Sunny, high -30C/-22F, low -79C/-110F, pressure at 8.31 hPa, daylight 05:53-17:36","","","","","","","","","","","","","","0","8","14","","",""
"MarsWxReport","932805779324899328","2017-11-21T03:00:03.000Z","False","False","False","Sol 1879 (Nov 18, 2017), Sunny, high -31C/-23F, low -79C/-110F, pressure at 8.42 hPa, daylight 05:54-17:36","","","","","","","","","","","","","","1","7","15","","",""
"MarsWxReport","931718619712520194","2017-11-18T03:00:04.000Z","False","False","False","Sol 1876 (Nov 15, 2017), Sunny, high -29C/-20F, low -79C/-110F, pressure at 8.38 hPa, daylight 05:54-17:36","","","","","","","","","","","","","","0","11","20","","",""
"MarsWxReport","930993838755401729","2017-11-16T03:00:02.000Z","False","False","False","Sol 1874 (Nov 13, 2017), Sunny, high -29C/-20F, low -80C/-112F, pressure at 8.40 hPa, daylight 05:54-17:37","","","","","","","","","","","","","","0","16","26","","",""
"MarsWxReport","930269067054809088","2017-11-14T03:00:03.000Z","False","False","False","Sol 1871 (Nov 10, 2017), Sunny, high -30C/-22F, low -80C/-112F, pressure at 8.44 hPa, daylight 05:55-17:37","","","","","","","","","","","","","","0","13","15","","",""
"MarsWxReport","929181903827152896","2017-11-11T03:00:03.000Z","False","False","False","Sol 1870 (Nov 09, 2017), Sunny, high -29C/-20F, low -81C/-113F, pressure at 8.45 hPa, daylight 05:55-17:37","","","","","","","","","","","","","","1","13","22","","",""
"MarsWxReport","928457124325285888","2017-11-09T03:00:02.000Z","False","False","False","Sol 1868 (Nov 07, 2017), Sunny, high -24C/-11F, low -80C/-112F, pressure at 8.48 hPa, daylight 05:55-17:38","","","","","","","","","","","","","","0","13","19","","",""
"MarsWxReport","928094738644914176","2017-11-08T03:00:03.000Z","False","False","False","Sol 1867 (Nov 06, 2017), Sunny, high -24C/-11F, low -78C/-108F, pressure at 8.48 hPa, daylight 05:55-17:38","","","","","","","","","","","","","","0","12","14","","",""
"MarsWxReport","927732350661922817","2017-11-07T03:00:03.000Z","False","False","False","Sol 1865 (Nov 04, 2017), Sunny, high -31C/-23F, low -80C/-112F, pressure at 8.52 hPa, daylight 05:56-17:38","","","","","","","","","","","","","","0","13","14","","",""
"MarsWxReport","926645189124542464","2017-11-04T03:00:03.000Z","False","False","False","Sol 1862 (Nov 01, 2017), Sunny, high -30C/-22F, low -81C/-113F, pressure at 8.54 hPa, daylight 05:56-17:39","","","","","","","","","","","","","","0","13","19","","",""
"MarsWxReport","925195635132903425","2017-10-31T03:00:03.000Z","False","False","False","Sol 1858 (Oct 28, 2017), Sunny, high -28C/-18F, low -81C/-113F, pressure at 8.57 hPa, daylight 05:57-17:40","","","","","","","","","","","","","","0","15","24","","",""
"MarsWxReport","924063171031203842","2017-10-28T00:00:02.000Z","False","False","False","Sol 1856 (Oct 26, 2017), Sunny, high -28C/-18F, low -80C/-112F, pressure at 8.59 hPa, daylight 05:57-17:40","","","","","","","","","","","","","","1","10","22","","",""
"MarsWxReport","923338395820199936","2017-10-26T00:00:03.000Z","False","False","False","Sol 1853 (Oct 23, 2017), Sunny, high -32C/-25F, low -80C/-112F, pressure at 8.62 hPa, daylight 05:58-17:41","","","","","","","","","","","","","","0","15","17","","",""
"MarsWxReport","922613622181949440","2017-10-24T00:00:03.000Z","False","False","False","Sol 1852 (Oct 22, 2017), Sunny, high -31C/-23F, low -80C/-112F, pressure at 8.63 hPa, daylight 05:58-17:41","","","","","","","","","","","","","","0","16","14","","",""
"MarsWxReport","921526458740281344","2017-10-21T00:00:03.000Z","False","False","False","Sol 1848 (Oct 17, 2017), Sunny, high -28C/-18F, low -80C/-112F, pressure at 8.65 hPa, daylight 05:59-17:42","","","","","","","","","","","","","","0","10","15","","",""
"MarsWxReport","920801684862902272","2017-10-19T00:00:03.000Z","False","False","False","Sol 1847 (Oct 16, 2017), Sunny, high -30C/-22F, low -80C/-112F, pressure at 8.66 hPa, daylight 05:59-17:42","","","","","","","","","","","","","","0","12","13","","",""
"MarsWxReport","920076905981857792","2017-10-17T00:00:03.000Z","False","False","False","Sol 1844 (Oct 13, 2017), Sunny, high -28C/-18F, low -81C/-113F, pressure at 8.69 hPa, daylight 05:59-17:43","","","","","","","","","","","","","","1","12","14","","",""
"MarsWxReport","918989743492337664","2017-10-14T00:00:03.000Z","False","False","False","Sol 1841 (Oct 10, 2017), Sunny, high -32C/-25F, low -77C/-106F, pressure at 8.70 hPa, daylight 06:00-17:43","","","","","","","","","","","","","","0","11","13","","",""
"MarsWxReport","918264968046407680","2017-10-12T00:00:03.000Z","False","False","False","Sol 1840 (Oct 09, 2017), Sunny, high -29C/-20F, low -77C/-106F, pressure at 8.71 hPa, daylight 06:00-17:43","","","","","","","","","","","","","","1","9","19","","",""
"MarsWxReport","917540190763315201","2017-10-10T00:00:03.000Z","False","False","False","Sol 1838 (Oct 07, 2017), Sunny, high -27C/-16F, low -79C/-110F, pressure at 8.72 hPa, daylight 06:00-17:44","","","","","","","","","","","","","","0","10","13","","",""
"MarsWxReport","916453028370239488","2017-10-07T00:00:03.000Z","False","False","False","Sol 1835 (Oct 04, 2017), Sunny, high -31C/-23F, low -80C/-112F, pressure at 8.73 hPa, daylight 06:01-17:45","","","","","","","","","","","","","","1","12","15","","",""
"MarsWxReport","915728251661770752","2017-10-05T00:00:03.000Z","False","False","False","Sol 1833 (Oct 02, 2017), Sunny, high -30C/-22F, low -81C/-113F, pressure at 8.75 hPa, daylight 06:01-17:45","","","","","","","","","","","","","","0","11","15","","",""
"MarsWxReport","915365863741693953","2017-10-04T00:00:03.000Z","False","False","False","Sol 1832 (Oct 01, 2017), Sunny, high -30C/-22F, low -84C/-119F, pressure at 8.75 hPa, daylight 06:02-17:45","","","","","","","","","","","","","","0","9","14","","",""
"MarsWxReport","915003477729906696","2017-10-03T00:00:03.000Z","False","False","False","Sol 1831 (Sept 30, 2017), Sunny, high -26C/-14F, low -80C/-112F, pressure at 8.76 hPa, daylight 06:02-17:46","","","","","","","","","","","","","","0","9","10","","",""
"MarsWxReport","913916311192920064","2017-09-30T00:00:02.000Z","False","False","False","Sol 1828 (Sept 27, 2017), Sunny, high -27C/-16F, low -80C/-112F, pressure at 8.78 hPa, daylight 06:02-17:47","","","","","","","","","","","","","","0","11","13","","",""
"MarsWxReport","913553926347255808","2017-09-29T00:00:03.000Z","False","False","False","Sol 1826 (Sept 25, 2017), Sunny, high -26C/-14F, low -80C/-112F, pressure at 8.78 hPa, daylight 06:03-17:47","","","","","","","","","","","","","","0","8","19","","",""
"MarsWxReport","913191536967471104","2017-09-28T00:00:03.000Z","False","False","False","Sol 1827 (Sept 26, 2017), Sunny, high -28C/-18F, low -80C/-112F, pressure at 8.79 hPa, daylight 06:03-17:47","","","","","","","","","","","","","","0","7","8","","",""
"MarsWxReport","912466759822856192","2017-09-26T00:00:03.000Z","False","False","False","Sol 1825 (Sept 24, 2017), Sunny, high -27C/-16F, low -80C/-112F, pressure at 8.78 hPa, daylight 06:03-17:47","","","","","","","","","","","","","","0","13","14","","",""
"MarsWxReport","911762021686882305","2017-09-24T01:19:40.000Z","False","False","False","Even @MarsCuriosity knows, you don’t skip arm day","","","","MarsCuriosity","5","19","dayhttps://twitter.com/tanyaofmars/status/911641913911996416","46","106","","","","","0","11","17","tanyaofmars","911641913911996416","Opportunity got in some arm work yesterday on #Mars (sol 4857 for the rover). pic.twitter.com/CFu1i37RNm"
"MarsWxReport","911379596251205632","2017-09-23T00:00:03.000Z","False","False","False","Sol 1822 (Sept 21, 2017), Sunny, high -27C/-16F, low -78C/-108F, pressure at 8.81 hPa, daylight 06:04-17:48","","","","","","","","","","","","","","1","10","14","","",""
"MarsWxReport","910654820679372800","2017-09-21T00:00:03.000Z","False","False","False","Sol 1820 (Sept 19, 2017), Sunny, high -29C/-20F, low -79C/-110F, pressure at 8.81 hPa, daylight 06:04-17:49","","","","","","","","","","","","","","0","6","11","","",""
"MarsWxReport","910292431798722561","2017-09-20T00:00:02.000Z","False","False","False","Sol 1819 (Sept 18, 2017), Sunny, high -28C/-18F, low -82C/-115F, pressure at 8.80 hPa, daylight 06:04-17:49","","","","","","","","","","","","","","0","15","18","","",""
"MarsWxReport","909930046093238272","2017-09-19T00:00:03.000Z","False","False","False","Sol 1818 (Sept 17, 2017), Sunny, high -25C/-13F, low -81C/-113F, pressure at 8.81 hPa, daylight 06:05-17:49","","","","","","","","","","","","","","0","10","14","","",""
"MarsWxReport","908842882374782979","2017-09-16T00:00:03.000Z","False","False","False","Sol 1814 (Sept 12, 2017), Sunny, high -26C/-14F, low -80C/-112F, pressure at 8.81 hPa, daylight 06:05-17:51","","","","","","","","","","","","","","1","16","18","","",""
"MarsWxReport","908118107591467009","2017-09-14T00:00:03.000Z","False","False","False","Sol 1813 (Sept 11, 2017), Sunny, high -27C/-16F, low -80C/-112F, pressure at 8.81 hPa, daylight 06:06-17:51","","","","","","","","","","","","","","0","15","16","","",""
"MarsWxReport","907393332984385537","2017-09-12T00:00:03.000Z","False","False","False","Sol 1811 (Sept 09, 2017), Sunny, high -25C/-13F, low -79C/-110F, pressure at 8.82 hPa, daylight 06:06-17:51","","","","","","","","","","","","","","0","14","16","","",""
"MarsWxReport","906306166896123904","2017-09-09T00:00:03.000Z","False","False","False","Sol 1808 (Sept 06, 2017), Sunny, high -26C/-14F, low -79C/-110F, pressure at 8.84 hPa, daylight 06:07-17:52","","","","","","","","","","","","","","0","8","10","","",""
"MarsWxReport","905581390770696192","2017-09-07T00:00:03.000Z","False","False","False","Sol 1806 (Sept 04, 2017), Sunny, high -25C/-13F, low -80C/-112F, pressure at 8.84 hPa, daylight 06:07-17:53","","","","","","","","","","","","","","1","4","5","","",""
"MarsWxReport","903769454961713153","2017-09-02T00:00:03.000Z","False","False","False","Sol 1801 (Aug 30, 2017), Sunny, high -21C/-5F, low -80C/-112F, pressure at 8.82 hPa, daylight 06:09-17:55","","","","","","","","","","","","","","0","11","12","","",""
"MarsWxReport","903407063216394240","2017-09-01T00:00:03.000Z","False","False","False","Sol 1800 (Aug 29, 2017), Sunny, high -24C/-11F, low -80C/-112F, pressure at 8.81 hPa, daylight 06:09-17:55","","","","","","","","","","","","","","2","9","17","","",""
"MarsWxReport","903044679243096064","2017-08-31T00:00:03.000Z","False","False","False","Sol 1799 (Aug 28, 2017), Sunny, high -24C/-11F, low -78C/-108F, pressure at 8.83 hPa, daylight 06:09-17:55","","","","","","","","","","","","","","0","13","17","","",""
"MarsWxReport","902682289485860865","2017-08-30T00:00:03.000Z","False","False","False","Sol 1798 (Aug 27, 2017), Sunny, high -25C/-13F, low -79C/-110F, pressure at 8.83 hPa, daylight 06:09-17:56","","","","","","","","","","","","","","0","12","13","","",""
"MarsWxReport","902319902190653442","2017-08-29T00:00:03.000Z","False","False","False","Sol 1797 (Aug 26, 2017), Sunny, high -27C/-16F, low -79C/-110F, pressure at 8.84 hPa, daylight 06:10-17:56","","","","","","","","","","","","","","1","13","14","","",""
"MarsWxReport","901232736429637633","2017-08-26T00:00:03.000Z","False","False","False","Sol 1794 (Aug 23, 2017), Sunny, high -25C/-13F, low -80C/-112F, pressure at 8.83 hPa, daylight 06:10-17:57","","","","","","","","","","","","","","0","10","10","","",""
